tau,alpha,t,path,id
-1.163562,0.954958,1.85,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s176__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s176__tp_0__age_-2.25.vtk', 176, 176, 176, 176, 176, 176, 176, 176, 176]"
-1.163562,0.954958,2.88,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s176__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s176__tp_0__age_-2.25.vtk', 176, 176, 176, 176, 176, 176, 176, 176, 176]"
-1.163562,0.954958,3.91,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s176__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s176__tp_0__age_-2.25.vtk', 176, 176, 176, 176, 176, 176, 176, 176, 176]"
-1.163562,0.954958,4.93,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s176__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s176__tp_0__age_-2.25.vtk', 176, 176, 176, 176, 176, 176, 176, 176, 176]"
-1.163562,0.954958,5.96,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s176__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s176__tp_0__age_-2.25.vtk', 176, 176, 176, 176, 176, 176, 176, 176, 176]"
-1.163562,0.954958,6.99,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s176__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s176__tp_0__age_-2.25.vtk', 176, 176, 176, 176, 176, 176, 176, 176, 176]"
0.991154,0.980602,-6.34,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,-5.43,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,-4.52,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,-3.6,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,-2.69,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,-1.78,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,-0.86,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,0.05,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,0.97,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
0.991154,0.980602,1.88,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s177__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s177__tp_0__age_-6.34.vtk', 177, 177, 177, 177, 177, 177, 177, 177, 177]"
2.946475,1.090335,-3.23,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,-2.19,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,-1.14,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,-0.1,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,0.95,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,1.99,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,3.04,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,4.08,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,5.12,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
2.946475,1.090335,6.17,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s178__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s178__tp_0__age_-3.23.vtk', 178, 178, 178, 178, 178, 178, 178, 178, 178]"
1.791848,0.686065,-7.23,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,-5.98,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,-4.73,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,-3.48,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,-2.23,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,-0.98,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,0.26,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,1.51,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,2.76,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
1.791848,0.686065,4.01,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s179__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s179__tp_0__age_-7.23.vtk', 179, 179, 179, 179, 179, 179, 179, 179, 179]"
-2.229545,1.214562,-6.14,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,-5.05,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,-3.97,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,-2.88,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,-1.79,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,-0.7,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,0.38,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,1.47,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,2.56,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
-2.229545,1.214562,3.64,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s180__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s180__tp_0__age_-6.14.vtk', 180, 180, 180, 180, 180, 180, 180, 180, 180]"
1.668583,0.570112,-3.36,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,-2.45,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,-1.54,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,-0.63,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,0.29,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,1.2,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,2.11,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,3.02,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,3.94,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
1.668583,0.570112,4.85,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s181__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s181__tp_0__age_-3.36.vtk', 181, 181, 181, 181, 181, 181, 181, 181, 181]"
-2.426048,0.93065,-4.63,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s182__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s182__tp_0__age_-4.63.vtk', 182, 182, 182, 182, 182, 182, 182, 182, 182]"
-2.426048,0.93065,-3.37,/network/lustre/dtlake01/aramis/users/paul.vernhet/Data/synthetic_longitudinal/starmen/output_random/images/SimulatedData__Reconstruction__starman__subject_s182__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s182__tp_0__age_-4.63.vtk', 182, 182, 182, 182, 182, 182, 182, 182, 182]"
